,Implement,Load_Percentage,Speed,Area_Covered,HP_of_Tractor,Working_Depth,Working_Width,Fuel_Consumed,Fuel_Efficiency,Soil_Type,Terrain_Condition
1348,Harrow,61.44742905600107,2.166627747638767,1.2932203001767202,57.18971211288192,8.291251149116825,,0.95,0.74,Sandy,Hilly
1349,Plow,63.20805657275662,6.35455725703868,1.1668452987537423,55.02160069543825,17.846252173113136,,8.62,7.39,Loamy,Flat
1350,Rotavator,89.65997804117117,4.003949107931642,3.805674380181112,58.860591689656985,9.634989040968717,,7.97,2.09,Sandy,Hilly
1351,Seeder,72.5908297859684,8.190111228028549,1.366405151798263,91.92677392342523,,1.4828828098641598,28.79,21.07,Silty,Hilly
1352,Sprayer,89.0839223659157,6.551762670732961,2.5475344371258855,30.239222894616603,,2.6621953566357903,32.96,12.94,Sandy,Hilly
1353,Sprayer,91.27457191858338,7.302973672969451,4.228836627862256,80.93765954475934,,1.4398537818681088,92.38,21.85,Sandy,Very Hilly
1354,Seeder,75.1362524253218,3.311805651286056,4.959181894125748,72.18490516610764,,1.9936862609277255,53.84,10.86,Clay,Hilly
1355,Harrow,98.18016254596401,5.672026229783802,2.066854420396184,40.88484432222023,16.941238020904315,,21.9,10.6,Clay,Flat
1356,Seeder,96.56720524267169,3.208180986929672,2.0297439363172547,51.17756194591936,,3.4082650471178457,24.08,11.86,Silty,Hilly
1357,Plow,62.50900432893792,3.7464589423805625,1.5654325936077536,65.59890510385516,13.947786716820225,,7.41,4.74,Silty,Flat
1358,Seeder,93.6221728251403,2.668047349355324,4.407192603259242,98.96219610239473,,1.682341216755371,50.87,11.54,Clay,Slightly Hilly
1359,Harrow,86.94390548183293,5.266965865740839,4.831611089013475,94.41694098839642,9.2449142396601,,45.45,9.41,Clay,Flat
1361,Sprayer,73.76553569081413,5.444415129554856,2.7997593225833755,95.86321836951953,,2.0015662330419737,80.53,28.76,Clay,Very Hilly
1362,Harrow,71.76759844255264,3.6998615671170656,2.140844795155611,65.78767933646847,11.53699260995157,,6.49,3.03,Sandy,Hilly
1363,Seeder,76.48392248381745,5.098310197195736,2.5240844395922224,30.81079524493959,,3.6291864941072505,30.5,12.08,Sandy,Flat
1364,Rotavator,52.57597346286567,4.746843264647947,1.5852816265214356,75.9688653493566,11.50210901884742,,4.14,2.61,Sandy,Hilly
1365,Rotavator,72.06113038408436,2.5055326927373995,2.955392279194393,78.55790716754154,25.44770947675939,,20.69,7.0,Silty,Flat
1366,Seeder,93.6384885824184,7.460036442704044,4.1251258997562585,54.75292990719994,,2.154915267602137,118.09,28.63,Clay,Flat
1367,Seeder,62.34027007983637,2.8782486342075773,3.116197398846339,45.99616814089366,,1.933923779678233,11.01,3.53,Sandy,Slightly Hilly
1368,Seeder,64.44117553500922,2.905577115341253,2.785047819558178,76.50449253225025,,3.4917077498402493,38.22,13.72,Clay,Slightly Hilly
1369,Seeder,59.5715175294539,2.3879595929484276,3.900247941160494,67.64832488854444,,2.408336381435357,23.3,5.98,Clay,Very Hilly
1370,Plow,72.9009091557375,3.517189397110287,3.052136573483601,62.64781556757547,7.863752833101271,,8.03,2.63,Silty,Slightly Hilly
1371,Sprayer,60.13512158566765,6.579415259412207,3.975066540284747,80.3887722102196,,1.1543992055991543,59.93,15.08,Loamy,Flat
1372,Seeder,57.05920549104327,3.628035836934073,2.3972412094089957,32.65885727797568,,1.3825792185168093,4.4,1.84,Sandy,Hilly
1374,Harrow,72.14766761990013,7.132324457364582,1.2397539734809424,72.76260940385811,25.755839184423095,,22.9,18.47,Loamy,Hilly
1375,Harrow,51.42296227557344,6.68576884395857,2.667727202448887,98.40473639924879,18.030521190787923,,39.45,14.79,Loamy,Flat
1376,Rotavator,68.13410948822433,4.803323408544115,3.579196718484192,30.506630017652025,5.702236834425432,,3.83,1.07,Clay,Very Hilly
1377,Plow,89.13980472868124,2.7308845039442353,3.3874663405771677,57.26041851733453,29.42584110686203,,11.89,3.51,Sandy,Very Hilly
1378,Sprayer,73.1988015447589,6.0407883284588735,4.255279865196949,60.12283239156787,,1.4290131111364248,57.8,13.58,Loamy,Slightly Hilly
1379,Seeder,70.59386083825336,8.882907202269541,4.4714581786378425,66.79661465778302,,1.2969283145202999,45.32,10.14,Sandy,Very Hilly
1380,Sprayer,81.9053372384717,2.1612505367433306,3.7726196028931764,39.86673723333835,,2.501837307885057,23.03,6.11,Silty,Hilly
1382,Rotavator,61.54473877887129,3.681987873623272,0.7798997462312807,47.96296309122455,16.079726034283965,,2.16,2.77,Loamy,Slightly Hilly
1383,Seeder,59.7560748505737,9.068425434321778,1.5009270378726742,49.02825366860851,,3.002407149502613,29.63,19.74,Clay,Very Hilly
1384,Sprayer,91.8888156864887,2.2960844531291746,3.676695735543188,34.017095041066874,,1.1798112464846535,11.55,3.14,Loamy,Slightly Hilly
1385,Plow,95.74118612099502,8.786953871661446,3.604949090516844,72.78626996356411,5.061211199275638,,14.83,4.11,Sandy,Flat
1386,Plow,96.90243833102912,3.6702800558212454,3.7289833447096434,57.71206411334295,29.091122878437588,,42.78,11.47,Loamy,Flat
1387,Rotavator,69.00681921719104,3.2964483259537563,4.250597212518328,42.512211096759444,25.207741524625472,,15.94,3.75,Loamy,Slightly Hilly
1388,Plow,68.70437071332813,6.444973773053928,3.6086756166412672,91.14894594966597,14.471700106485386,,28.17,7.81,Loamy,Hilly
1389,Plow,71.03207082127858,4.5449459733655235,0.5715833518115466,73.26819639290787,16.19553940418823,,3.0,5.25,Loamy,Very Hilly
1390,Sprayer,92.09757870756587,2.0969338500740307,4.99881640153901,91.40861825836912,,1.694400254332388,63.9,12.78,Clay,Slightly Hilly
1391,Plow,66.75494217301404,2.5192252162949105,3.1868247203320625,36.77735579220607,26.70932050191201,,9.06,2.84,Clay,Slightly Hilly
1392,Seeder,98.04875226725395,2.9627572812781597,3.1587514700484545,67.37352845423288,,3.0396552708960916,54.41,17.23,Loamy,Flat
1393,Sprayer,50.23286784014702,8.494657936079207,0.6914846645862667,70.90106797137082,,3.7871810209981915,21.62,31.26,Silty,Very Hilly
1394,Sprayer,70.75390826221678,7.022101509032081,2.361957558878796,55.67023764144598,,1.5576156491939612,31.4,13.29,Sandy,Hilly
1395,Sprayer,83.69418599641422,9.286941063580153,2.639256523900369,52.53440319038795,,1.0909202044823254,49.82,18.88,Loamy,Flat
1396,Plow,65.64976782909926,8.669336771144163,4.250752836571728,80.0888845386516,5.150699332248546,,16.35,3.85,Sandy,Flat
1397,Sprayer,72.3720085057449,2.5063859902107666,2.717981472367681,75.04736623510806,,1.9888106551793623,33.37,12.28,Silty,Hilly
1398,Plow,90.58403921038428,4.120387285677181,1.1064345935920716,51.50176913735481,24.399945126996627,,8.79,7.95,Silty,Hilly
1399,Sprayer,72.10272022398067,2.610417404797855,3.433609155836616,34.43166727431499,,2.126951964561054,14.64,4.26,Sandy,Slightly Hilly
1400,Rotavator,51.69859071157012,5.291888728493521,3.5955997594230182,31.35655968220264,20.7695245900252,,11.74,3.27,Clay,Slightly Hilly
1401,Rotavator,82.14570105929991,7.531325438736998,4.055629586982455,77.11065378282062,9.76697694510283,,32.83,8.09,Silty,Slightly Hilly
1402,Rotavator,94.41484333075772,6.463142986562964,1.740894290710645,43.567981600083975,12.289499524237142,,7.89,4.53,Silty,Hilly
1403,Sprayer,65.96750284106628,5.995019315332762,4.001901366566371,67.53624037867688,,2.699536323809184,110.09,27.51,Clay,Very Hilly
1404,Plow,64.94729375532472,2.4495007252580656,2.1667085611460095,32.226337182316946,15.936815963932231,,2.36,1.09,Silty,Very Hilly
1405,Plow,64.40737525327914,7.0134206319946015,0.9362899522625115,67.7870938053363,24.47524614642503,,14.62,15.62,Loamy,Flat
1406,Seeder,62.806104539986805,5.598407881020226,2.66057868026954,65.57335409822497,,3.4832180051489186,65.8,24.73,Silty,Flat
1407,Harrow,74.53107476935925,3.020834692104655,2.3201995628425474,99.62661021942662,14.82471957146658,,13.91,6.0,Sandy,Slightly Hilly
1408,Plow,69.72050334958385,3.927608423822887,4.911698124420962,65.27917198208928,24.187049524484674,,24.04,4.9,Sandy,Slightly Hilly
1410,Seeder,50.94762462677751,8.168174604331137,0.6543577881712909,53.44912410976555,,2.22038016482262,7.81,11.93,Loamy,Flat
1411,Harrow,77.87887665870657,3.482729462850102,1.7885303064825235,35.62423208240347,8.7840190632297,,1.91,1.07,Sandy,Very Hilly
1412,Rotavator,67.77478354075612,6.950598062417113,2.9109684040833415,79.95267028830767,16.213392845278253,,26.31,9.04,Clay,Very Hilly
1415,Rotavator,78.3904307141854,3.9452605628936857,2.5197207633561156,43.056648485784535,25.99611522045351,,20.77,8.24,Loamy,Flat
1416,Harrow,77.31646886657727,5.671665171100346,2.101719802699824,30.32101201962367,12.396117451112435,,7.32,3.48,Clay,Very Hilly
1417,Rotavator,71.04795992247304,2.148207618052001,2.218189027330985,97.82355446563578,17.500792386814346,,8.69,3.92,Loamy,Hilly
1418,Plow,62.5657017042681,6.859525832809021,4.866001268131624,69.12577012212887,11.416938089978203,,23.21,4.77,Clay,Very Hilly
1419,Seeder,53.05365907737216,6.75956747040083,0.7427754840377541,75.64490903420413,,3.8166752139843174,25.71,34.62,Loamy,Flat
1420,Harrow,53.282917842540876,6.8683423043452265,3.420967225618047,33.8469474677577,23.48929924304635,,19.49,5.7,Sandy,Flat
1421,Harrow,63.8846035664846,6.007674135776561,3.152280082536433,93.06897779446066,16.004051788162716,,29.68,9.42,Sandy,Flat
1422,Seeder,53.095611073149065,8.650100927048673,1.0733664695090206,77.0981214877678,,3.993822822909837,32.52,30.3,Sandy,Slightly Hilly
1423,Rotavator,57.446248481287505,4.409711192995521,2.5553208921958457,51.41490262178311,25.014972701650848,,18.53,7.25,Clay,Hilly
1424,Plow,91.57425103018304,2.2575443072685077,2.5941551433892407,97.75260118800999,27.66493882930513,,18.62,7.18,Silty,Very Hilly
1425,Sprayer,50.94612857424767,9.527879338335417,2.4324571264999126,37.7706080659661,,3.454807400662646,56.31,23.15,Loamy,Slightly Hilly
1426,Rotavator,57.06366309635331,7.156405250023972,3.6936361628775862,49.5142862855672,10.568374993146216,,17.41,4.71,Clay,Hilly
1427,Rotavator,65.50330555375274,3.589031391596082,4.109204324615554,85.27009735551448,19.82940754072018,,22.37,5.44,Sandy,Flat
1428,Plow,59.68156468568333,4.243121991102574,4.761597199964425,38.14626681183244,23.023551645194473,,12.33,2.59,Sandy,Flat
1429,Sprayer,53.736939683551356,4.9903245117054205,2.956253841416684,72.48839188340305,,1.3559624689936816,32.72,11.07,Loamy,Flat
1430,Seeder,80.53999787862482,4.8897686539665575,1.1781562450161895,78.65795881494016,,2.4548305898994407,35.57,30.19,Clay,Flat
1431,Rotavator,51.642190746537786,5.01881092867355,1.6012571888328644,88.00946673898426,28.892020724914754,,22.81,14.25,Silty,Flat
1432,Harrow,54.613753112914935,9.255388978718926,4.9035474291262915,83.50633565993576,5.485047747336331,,24.02,4.9,Loamy,Slightly Hilly
1433,Harrow,73.20598411883854,5.239836486899623,1.5622381282502513,38.57359669495615,25.684066690006798,,9.26,5.93,Sandy,Hilly
1434,Harrow,70.71699999670467,8.873582619045223,1.28645778039367,48.09900793669249,19.599715030609303,,11.76,9.14,Loamy,Very Hilly
1435,Rotavator,84.16916574846093,7.062624685378666,2.82557335236824,41.10119846363111,13.273497547601401,,20.18,7.14,Clay,Hilly
1436,Seeder,74.6220361265307,7.1356686847954975,2.550315806112351,30.228769610102493,,1.4491177634233212,16.96,6.65,Sandy,Flat
1437,Plow,75.28009283624999,9.488266324439742,4.197560890842282,93.28990401466814,9.347367046028994,,36.79,8.77,Sandy,Slightly Hilly
1438,Seeder,80.97464760867884,2.9581893842443794,3.132507661423103,56.2170735233989,,1.9690867441506548,17.32,5.53,Clay,Very Hilly
1439,Seeder,78.89620546243766,9.979120661195658,2.5893069555310557,77.5624177117576,,3.3719691400972347,87.2,33.68,Sandy,Very Hilly
1440,Seeder,82.11119211715916,6.537168732876478,1.5161524005862146,52.30288071248201,,3.773927693123755,42.11,27.78,Sandy,Flat
1441,Sprayer,62.46834181883777,4.992879141178001,4.566946621313411,61.76415692566735,,2.1728611739027084,62.37,13.66,Clay,Very Hilly
1442,Sprayer,74.71616224999715,3.0414878597605197,4.631722673886937,77.30661205001687,,3.950123015998686,131.96,28.49,Clay,Very Hilly
1443,Rotavator,69.22681702971136,9.078249165313615,3.378038920913796,38.5596753292931,8.77018131304804,,9.85,2.92,Sandy,Slightly Hilly
1444,Sprayer,87.33294231677871,3.1451350247376375,4.541550295300692,76.56427812077543,,1.3901835764556625,45.42,10.0,Loamy,Hilly
1445,Rotavator,89.46091833816182,2.1486302432314126,1.2342535017416532,93.51252467384364,20.968495494509234,,6.82,5.53,Sandy,Hilly
1446,Rotavator,50.228660998111586,7.348113582721023,0.9514752129311672,78.71950359674287,15.006896815652535,,8.02,8.43,Clay,Hilly
1447,Seeder,79.07191257502663,8.271961769495313,1.6918223838018236,77.79722989432554,,1.700111760283811,30.89,18.26,Sandy,Hilly
1448,Seeder,66.82568344244922,9.836701238971413,1.757724706417119,62.471315273088926,,2.546385808791504,44.11,25.09,Clay,Very Hilly
1450,Seeder,73.23089660070829,8.182047092531816,2.222207234002632,77.60107070282949,,1.8528049560437525,26.74,12.03,Sandy,Very Hilly
1451,Seeder,97.99863430951956,7.281321328847352,3.2194239672260054,35.2756892415441,,3.9297866886274124,65.58,20.37,Sandy,Hilly
1452,Sprayer,69.10239292406061,7.936182874774056,3.871231790977128,67.86167885790447,,2.010500710435979,74.0,19.11,Sandy,Hilly
1453,Plow,96.37014465333743,6.590772668121536,4.4552002249173395,75.79685223597329,16.52171651557748,,68.22,15.31,Loamy,Flat
1454,Seeder,73.33547148758011,7.306486096064351,3.420050484031901,87.0490214308621,,2.97386591085421,120.02,35.09,Silty,Very Hilly
1455,Seeder,84.43594365133248,6.87104098598474,4.938970024990692,60.93669941479675,,2.2188143317069824,108.97,22.06,Loamy,Flat
1456,Plow,59.427378366183405,3.6806248111128363,1.432409614565365,65.37648975495972,24.060087289515174,,10.31,7.2,Clay,Flat
1457,Plow,67.92589092993818,4.58221505652125,2.4658971800401632,79.43635194312893,16.585969134765286,,13.79,5.59,Clay,Hilly
1458,Rotavator,97.92611926661775,5.517082977316691,2.0227532234143375,40.13580519043872,27.28510287008828,,18.24,9.02,Silty,Hilly
1459,Sprayer,56.990745565685586,2.8901865689680584,1.1738442504704567,30.456059687706347,,3.715316360106374,7.43,6.33,Clay,Very Hilly
1460,Seeder,97.11136774594436,5.029628689352077,2.98951008048401,81.9760844798815,,2.8536657034401935,81.87,27.39,Loamy,Slightly Hilly
1461,Sprayer,68.12816464906845,5.056344870799515,2.0775191248877762,46.246601364776666,,1.0058765902653928,10.63,5.12,Silty,Hilly
1462,Rotavator,63.872071607402795,2.7528640593438842,4.946610658291977,31.90233129060853,17.6453459460514,,7.26,1.47,Loamy,Hilly
1463,Rotavator,95.49154391697793,5.5151844585793475,2.9760136954555696,49.94574139105329,16.76884077749618,,36.66,12.32,Clay,Flat
1464,Rotavator,72.62304538946347,8.460510304980716,3.160515004537293,42.61236960262755,5.1710750439907756,,7.54,2.38,Clay,Slightly Hilly
1465,Sprayer,78.71991344054365,7.015992561073736,4.10562088086382,60.117162279878094,,1.4226606245029667,73.6,17.93,Loamy,Hilly
1466,Seeder,93.67431510478627,6.28508828803516,3.643867453670055,38.38017896587252,,3.969414291643687,68.82,18.89,Loamy,Hilly
1467,Harrow,75.77350372476069,4.9656456840846115,4.500846621218049,43.0312711307492,20.502594725632463,,21.05,4.68,Sandy,Hilly
1468,Harrow,78.23320415071107,6.6789831756949605,0.55843778179803,77.6945009305098,26.19663587779142,,10.64,19.05,Silty,Very Hilly
1469,Plow,63.89197914505548,7.297183357504892,2.8703292671647804,30.50220430388383,21.44795408894389,,14.09,4.91,Clay,Hilly
1470,Plow,99.99482436067478,4.609139754069758,2.016760614091173,52.17460355449741,19.833672353207167,,11.96,5.93,Clay,Very Hilly
1471,Harrow,94.9818743175862,2.552275505063368,1.1930459744381405,88.30838070786987,19.598451958307628,,9.39,7.87,Silty,Very Hilly
1472,Plow,67.95387265389935,2.748843691112775,0.735770777535259,70.67277561941776,17.659892259288075,,2.22,3.02,Silty,Hilly
1473,Rotavator,62.58454316477116,6.109177638710309,1.0280683138036102,64.23034742816148,21.49048845655868,,13.61,13.24,Clay,Slightly Hilly
1474,Seeder,53.030724649512266,8.538520984839339,3.139561011053236,58.226601406524736,,2.0981420724264495,41.51,13.22,Loamy,Slightly Hilly
1475,Harrow,60.49643537889821,6.126646224803862,3.1368558530130928,90.31158211917699,22.26883373905752,,34.28,10.93,Silty,Very Hilly
1476,Harrow,85.3177753681519,2.0791696569535265,0.5098908517678011,74.54577705058452,13.14448949293276,,2.34,4.58,Loamy,Flat
1478,Harrow,67.9802968997196,4.1515047507313785,3.671232917059057,51.74027387019913,6.6970279181901,,6.36,1.73,Loamy,Slightly Hilly
1479,Sprayer,64.16054118711148,2.633302230564518,3.459004600316857,79.88503895081456,,1.0643764501261173,23.5,6.79,Clay,Hilly
1480,Seeder,58.48830808949282,2.4623968355715116,1.8535295820870856,53.710509791952674,,3.5587028724379604,12.66,6.83,Clay,Hilly
1481,Rotavator,62.610108968203654,6.7484346803031565,1.264881585684585,57.91690814624771,29.887155350363077,,12.93,10.22,Loamy,Very Hilly
1482,Plow,57.15877647591962,7.450166989087233,1.8572095984549057,80.72606634674617,19.686973623108273,,19.16,10.32,Silty,Hilly
1483,Plow,80.2031740865622,8.69128546599499,0.7619730607451649,57.299058039759004,11.408655682064548,,6.56,8.61,Silty,Flat
1484,Plow,64.02329438064532,2.3500947661333056,1.908295505099771,90.07074022738331,18.958187278267637,,6.37,3.34,Loamy,Hilly
1485,Sprayer,96.51315138992976,7.254473964484904,0.6030598541793037,37.30810894425744,,1.150867802477305,6.89,11.42,Sandy,Slightly Hilly
1486,Rotavator,58.882099560823704,8.315839389897807,4.983881079968942,60.05490474443391,5.871767892106629,,21.36,4.29,Silty,Flat
1487,Plow,84.50479777260199,2.8442798303488157,3.329811119516996,67.38753786799168,21.952185315498323,,17.18,5.16,Silty,Very Hilly
1488,Plow,98.53628530715494,4.409680319300917,2.453741751798963,46.44085311354729,8.23646836500102,,5.57,2.27,Loamy,Hilly
1489,Seeder,87.69517651472425,6.684674374396638,3.087101847559199,64.60855323779282,,3.282106155514505,111.47,36.11,Clay,Slightly Hilly
1491,Harrow,63.13306183771751,3.039109424297682,3.1916985622598624,40.67126631514043,28.21544576483067,,9.79,3.07,Sandy,Hilly
1492,Plow,89.24028843849001,3.6377673988935078,4.386824143770488,93.02312676177692,27.056994611964935,,89.01,20.29,Clay,Flat
1494,Plow,77.27316523293447,4.009724418988715,1.3641888185043731,94.57987897091326,22.948347875537863,,14.83,10.87,Clay,Very Hilly
1495,Seeder,72.39910569092677,5.465259317769073,2.107169413021595,31.824245442857592,,3.335152574622371,27.38,12.99,Clay,Slightly Hilly
1497,Seeder,58.23300058118117,8.735722340956404,1.6207844436486565,45.41463082444707,,1.9585444764461064,15.84,9.77,Silty,Very Hilly
1498,Sprayer,97.47938810242071,4.732863380475193,3.7720058285468174,33.304463021951236,,3.6111394087795983,94.89,25.16,Loamy,Slightly Hilly
1499,Harrow,85.90234807544121,5.664510904472554,4.346482626146486,57.15895543405152,6.820454167310389,,11.03,2.54,Sandy,Very Hilly
